protocol,t,repair,store
replicated,100483200,14,3
replicated,100569600,14,3
replicated,100656000,14,3
replicated,100742400,14,3
replicated,100828800,14,3
replicated,100915200,14,3
replicated,101001600,14,3
replicated,101088000,14,3
replicated,101174400,14,3
replicated,101260800,14,3
replicated,101347200,14,3
replicated,101433600,14,3
replicated,101520000,14,3
replicated,101606400,14,3
replicated,101692800,14,3
replicated,101779200,14,3
replicated,101865600,14,3
replicated,101952000,14,3
replicated,102038400,14,3
replicated,102124800,14,3
replicated,102211200,14,3
replicated,102297600,14,3
replicated,102384000,14,3
replicated,102470400,14,3
replicated,102556800,14,3
replicated,102643200,14,3
replicated,102729600,14,3
replicated,102816000,14,3
replicated,102902400,14,3
replicated,102988800,14,3
replicated,103075200,14,3
replicated,103161600,14,3
replicated,103248000,14,3
replicated,103334400,14,3
replicated,103420800,14,3
replicated,103507200,14,3
replicated,103593600,14,3
replicated,103680000,14,3
replicated,103766400,14,3
replicated,103852800,14,3
replicated,103939200,14,3
replicated,104025600,14,3
replicated,104112000,14,3
replicated,104198400,14,3
replicated,104284800,14,3
replicated,104371200,14,3
replicated,104457600,14,3
replicated,104544000,14,3
replicated,104630400,14,3
replicated,104716800,14,3
replicated,104803200,14,3
replicated,104889600,14,3
replicated,104976000,14,3
replicated,105062400,14,3
replicated,105148800,14,3
replicated,105235200,14,3
replicated,105321600,14,3
replicated,105408000,14,3
replicated,105494400,14,3
replicated,105580800,14,3
replicated,105667200,14,3
replicated,105753600,14,3
replicated,105840000,14,3
replicated,105926400,14,3
replicated,106012800,14,3
replicated,106099200,14,3
replicated,106185600,14,3
replicated,106272000,14,3
replicated,106358400,14,3
replicated,106444800,14,3
replicated,106531200,14,3
replicated,106617600,14,3
replicated,106704000,14,3
replicated,106790400,14,3
replicated,106876800,14,3
replicated,106963200,14,3
replicated,107049600,14,3
replicated,107136000,14,3
replicated,107222400,14,3
replicated,107308800,14,3
replicated,107395200,14,3
replicated,107481600,14,3
replicated,107568000,14,3
replicated,107654400,14,3
replicated,107740800,14,3
replicated,107827200,14,3
replicated,107913600,14,3
replicated,108000000,14,3
replicated,108086400,14,3
replicated,108172800,14,3
replicated,108259200,14,3
replicated,108345600,14,3
replicated,108432000,14,3
replicated,108518400,14,3
replicated,108604800,14,3
replicated,108691200,14,3
replicated,108777600,14,3
replicated,108864000,14,3
replicated,108950400,14,3
replicated,109036800,14,3
replicated,109123200,14,3
replicated,109209600,14,3
replicated,109296000,14,3
replicated,109382400,14,3
replicated,109468800,14,3
replicated,109555200,14,3
replicated,109641600,14,3
replicated,109728000,14,3
replicated,109814400,14,3
replicated,109900800,14,3
replicated,109987200,14,3
replicated,110073600,14,3
replicated,110160000,14,3
replicated,110246400,14,3
replicated,110332800,14,3
replicated,110419200,14,3
replicated,110505600,14,3
replicated,110592000,14,3
replicated,110678400,14,3
replicated,110764800,14,3
replicated,110851200,14,3
replicated,110937600,14,3
replicated,111024000,14,3
replicated,111110400,14,3
replicated,111196800,14,3
replicated,111283200,14,3
replicated,111369600,14,3
replicated,111456000,14,3
replicated,111542400,14,3
replicated,111628800,14,3
replicated,111715200,14,3
replicated,111801600,14,3
replicated,111888000,14,3
replicated,111974400,14,3
replicated,112060800,14,3
replicated,112147200,14,3
replicated,112233600,14,3
replicated,112320000,14,3
replicated,112406400,14,3
replicated,112492800,14,3
replicated,112579200,14,3
replicated,112665600,14,3
replicated,112752000,14,3
replicated,112838400,14,3
replicated,112924800,14,3
replicated,113011200,14,3
replicated,113097600,14,3
replicated,113184000,14,3
replicated,113270400,14,3
replicated,113356800,14,3
replicated,113443200,14,3
replicated,113529600,14,3
replicated,113616000,14,3
replicated,113702400,14,3
replicated,113788800,14,3
replicated,113875200,14,3
replicated,113961600,14,3
replicated,114048000,14,3
replicated,114134400,14,3
replicated,114220800,14,3
replicated,114307200,14,3
replicated,114393600,14,3
replicated,114480000,14,3
replicated,114566400,14,3
replicated,114652800,14,3
replicated,114739200,14,3
replicated,114825600,14,3
replicated,114912000,14,3
replicated,114998400,14,3
replicated,115084800,14,3
replicated,115171200,14,3
replicated,115257600,14,3
replicated,115344000,14,3
replicated,115430400,14,3
replicated,115516800,14,3
replicated,115603200,14,3
replicated,115689600,14,3
replicated,115776000,14,3
replicated,115862400,14,3
replicated,115948800,14,3
replicated,116035200,14,3
replicated,116121600,14,3
replicated,116208000,14,3
replicated,116294400,14,3
replicated,116380800,14,3
replicated,116467200,14,3
replicated,116553600,14,3
replicated,116640000,14,3
replicated,116726400,14,3
replicated,116812800,14,3
replicated,116899200,14,3
replicated,116985600,14,3
replicated,117072000,14,3
replicated,117158400,14,3
replicated,117244800,14,3
replicated,117331200,14,3
replicated,117417600,14,3
replicated,117504000,14,3
replicated,117590400,14,3
replicated,117676800,14,3
replicated,117763200,14,3
replicated,117849600,14,3
replicated,117936000,14,3
replicated,118022400,14,3
replicated,118108800,14,3
replicated,118195200,14,3
replicated,118281600,14,3
replicated,118368000,14,3
replicated,118454400,14,3
replicated,118540800,14,3
replicated,118627200,14,3
replicated,118713600,14,3
replicated,118800000,14,3
replicated,118886400,14,3
replicated,118972800,14,3
replicated,119059200,14,3
replicated,119145600,14,3
replicated,119232000,14,3
replicated,119318400,14,3
replicated,119404800,14,3
replicated,119491200,14,3
replicated,119577600,14,3
replicated,119664000,14,3
replicated,119750400,14,3
replicated,119836800,14,3
replicated,119923200,14,3
replicated,120009600,14,3
replicated,120096000,14,3
replicated,120182400,14,3
replicated,120268800,14,3
replicated,120355200,14,3
replicated,120441600,14,3
replicated,120528000,14,3
replicated,120614400,14,3
replicated,120700800,14,3
replicated,120787200,14,3
replicated,120873600,14,3
replicated,120960000,14,3
replicated,121046400,14,3
replicated,121132800,14,3
replicated,121219200,14,3
replicated,121305600,14,3
replicated,121392000,14,3
replicated,121478400,14,3
replicated,121564800,14,3
replicated,121651200,14,3
replicated,121737600,14,3
replicated,121824000,14,3
replicated,121910400,14,3
replicated,121996800,14,3
replicated,122083200,14,3
replicated,122169600,14,3
replicated,122256000,14,3
replicated,122342400,14,3
replicated,122428800,14,3
replicated,122515200,14,3
replicated,122601600,14,3
replicated,122688000,14,3
replicated,122774400,14,3
replicated,122860800,14,3
replicated,122947200,14,3
replicated,123033600,14,3
replicated,123120000,14,3
replicated,123206400,14,3
replicated,123292800,14,3
replicated,123379200,14,3
replicated,123465600,14,3
replicated,123552000,14,3
replicated,123638400,14,3
replicated,123724800,14,3
replicated,123811200,14,3
replicated,123897600,14,3
replicated,123984000,14,3
replicated,124070400,14,3
replicated,124156800,14,3
replicated,124243200,14,3
replicated,124329600,14,3
replicated,124416000,14,3
replicated,124502400,14,3
replicated,124588800,14,3
replicated,124675200,14,3
replicated,124761600,14,3
replicated,124848000,14,3
replicated,124934400,14,3
replicated,125020800,14,3
replicated,125107200,14,3
replicated,125193600,14,3
replicated,125280000,14,3
replicated,125366400,14,3
replicated,125452800,14,3
replicated,125539200,14,3
replicated,125625600,14,3
replicated,125712000,14,3
replicated,125798400,14,3
replicated,125884800,14,3
replicated,125971200,14,3
replicated,126057600,14,3
replicated,126144000,14,3
replicated,126230400,14,3
replicated,126316800,14,3
replicated,126403200,14,3
replicated,126489600,14,3
replicated,126576000,14,3
replicated,126662400,14,3
replicated,126748800,14,3
replicated,126835200,14,3
replicated,126921600,14,3
replicated,127008000,14,3
replicated,127094400,14,3
replicated,127180800,14,3
replicated,127267200,14,3
replicated,127353600,14,3
replicated,127440000,14,3
replicated,127526400,14,3
replicated,127612800,14,3
replicated,127699200,14,3
replicated,127785600,14,3
replicated,127872000,15,3
replicated,127958400,15,3
replicated,128044800,15,3
replicated,128131200,15,3
replicated,128217600,15,3
replicated,128304000,15,3
replicated,128390400,15,3
replicated,128476800,15,3
replicated,128563200,15,3
replicated,128649600,15,3
replicated,128736000,15,3
replicated,128822400,15,3
replicated,128908800,15,3
replicated,128995200,15,3
replicated,129081600,15,3
replicated,129168000,15,3
replicated,129254400,15,3
replicated,129340800,15,3
replicated,129427200,15,3
replicated,129513600,15,3
replicated,129600000,15,3
replicated,129686400,15,3
replicated,129772800,15,3
replicated,129859200,15,3
replicated,129945600,15,3
replicated,130032000,15,3
replicated,130118400,15,3
replicated,130204800,15,3
replicated,130291200,15,3
replicated,130377600,15,3
replicated,130464000,15,3
replicated,130550400,15,3
replicated,130636800,15,3
replicated,130723200,15,3
replicated,130809600,15,3
replicated,130896000,15,3
replicated,130982400,15,3
replicated,131068800,15,3
replicated,131155200,15,3
replicated,131241600,15,3
replicated,131328000,15,3
replicated,131414400,15,3
replicated,131500800,15,3
replicated,131587200,15,3
replicated,131673600,15,3
replicated,131760000,15,3
replicated,131846400,15,3
replicated,131932800,15,3
replicated,132019200,15,3
replicated,132105600,15,3
replicated,132192000,15,3
replicated,132278400,15,3
replicated,132364800,15,3
replicated,132451200,15,3
replicated,132537600,15,3
replicated,132624000,15,3
replicated,132710400,15,3
replicated,132796800,15,3
replicated,132883200,15,3
replicated,132969600,15,3
replicated,133056000,15,3
replicated,133142400,15,3
replicated,133228800,15,3
replicated,133315200,15,3
replicated,133401600,15,3
replicated,133488000,15,3
replicated,133574400,15,3
replicated,133660800,15,3
replicated,133747200,15,3
replicated,133833600,15,3
replicated,133920000,15,3
replicated,134006400,15,3
replicated,134092800,15,3
replicated,134179200,15,3
replicated,134265600,15,3
replicated,134352000,15,3
replicated,134438400,15,3
replicated,134524800,15,3
replicated,134611200,16,3
replicated,134697600,16,3
replicated,134784000,16,3
replicated,134870400,16,3
replicated,134956800,16,3
replicated,135043200,16,3
replicated,135129600,16,3
replicated,135216000,16,3
replicated,135302400,16,3
replicated,135388800,16,3
replicated,135475200,16,3
replicated,135561600,16,3
replicated,135648000,16,3
replicated,135734400,16,3
replicated,135820800,16,3
replicated,135907200,16,3
replicated,135993600,16,3
replicated,136080000,16,3
replicated,136166400,16,3
replicated,136252800,16,3
replicated,136339200,16,3
replicated,136425600,16,3
replicated,136512000,16,3
replicated,136598400,16,3
replicated,136684800,16,3
replicated,136771200,16,3
replicated,136857600,16,3
replicated,136944000,16,3
replicated,137030400,16,3
replicated,137116800,16,3
replicated,137203200,16,3
replicated,137289600,16,3
replicated,137376000,16,3
replicated,137462400,16,3
replicated,137548800,16,3
replicated,137635200,16,3
replicated,137721600,16,3
replicated,137808000,16,3
replicated,137894400,16,3
replicated,137980800,16,3
replicated,138067200,16,3
replicated,138153600,16,3
replicated,138240000,16,3
replicated,138326400,16,3
replicated,138412800,16,3
replicated,138499200,16,3
replicated,138585600,16,3
replicated,138672000,16,3
replicated,138758400,16,3
replicated,138844800,16,3
replicated,138931200,16,3
replicated,139017600,16,3
replicated,139104000,16,3
replicated,139190400,16,3
replicated,139276800,16,3
replicated,139363200,16,3
replicated,139449600,16,3
replicated,139536000,16,3
replicated,139622400,16,3
replicated,139708800,16,3
replicated,139795200,16,3
replicated,139881600,16,3
replicated,139968000,17,3
replicated,140054400,17,3
replicated,140140800,17,3
replicated,140227200,17,3
replicated,140313600,17,3
replicated,140400000,17,3
replicated,140486400,17,3
replicated,140572800,17,3
replicated,140659200,17,3
replicated,140745600,17,3
replicated,140832000,17,3
replicated,140918400,17,3
replicated,141004800,17,3
replicated,141091200,17,3
replicated,141177600,17,3
replicated,141264000,17,3
replicated,141350400,17,3
replicated,141436800,17,3
replicated,141523200,17,3
replicated,141609600,17,3
replicated,141696000,17,3
replicated,141782400,17,3
replicated,141868800,17,3
replicated,141955200,17,3
replicated,142041600,17,3
replicated,142128000,17,3
replicated,142214400,17,3
replicated,142300800,17,3
replicated,142387200,17,3
replicated,142473600,17,3
replicated,142560000,17,3
replicated,142646400,17,3
replicated,142732800,17,3
replicated,142819200,17,3
replicated,142905600,17,3
replicated,142992000,17,3
replicated,143078400,17,3
replicated,143164800,17,3
replicated,143251200,17,3
replicated,143337600,17,3
replicated,143424000,17,3
replicated,143510400,17,3
replicated,143596800,17,3
replicated,143683200,17,3
replicated,143769600,17,3
replicated,143856000,17,3
replicated,143942400,17,3
replicated,144028800,17,3
replicated,144115200,17,3
replicated,144201600,17,3
replicated,144288000,17,3
replicated,144374400,17,3
replicated,144460800,17,3
replicated,144547200,17,3
replicated,144633600,17,3
replicated,144720000,17,3
replicated,144806400,17,3
replicated,144892800,17,3
replicated,144979200,17,3
replicated,145065600,17,3
replicated,145152000,17,3
replicated,145238400,17,3
replicated,145324800,17,3
replicated,145411200,17,3
replicated,145497600,17,3
replicated,145584000,17,3
replicated,145670400,17,3
replicated,145756800,17,3
replicated,145843200,17,3
replicated,145929600,17,3
replicated,146016000,17,3
replicated,146102400,17,3
replicated,146188800,17,3
replicated,146275200,17,3
replicated,146361600,17,3
replicated,146448000,17,3
replicated,146534400,17,3
replicated,146620800,17,3
replicated,146707200,17,3
replicated,146793600,17,3
replicated,146880000,17,3
replicated,146966400,17,3
replicated,147052800,17,3
replicated,147139200,17,3
replicated,147225600,17,3
replicated,147312000,17,3
replicated,147398400,17,3
replicated,147484800,17,3
replicated,147571200,17,3
replicated,147657600,17,3
replicated,147744000,17,3
replicated,147830400,17,3
replicated,147916800,17,3
replicated,148003200,17,3
replicated,148089600,17,3
replicated,148176000,17,3
replicated,148262400,17,3
replicated,148348800,17,3
replicated,148435200,17,3
replicated,148521600,17,3
replicated,148608000,17,3
replicated,148694400,17,3
replicated,148780800,17,3
replicated,148867200,17,3
replicated,148953600,17,3
replicated,149040000,17,3
replicated,149126400,17,3
replicated,149212800,17,3
replicated,149299200,17,3
replicated,149385600,17,3
replicated,149472000,17,3
replicated,149558400,17,3
replicated,149644800,17,3
replicated,149731200,17,3
replicated,149817600,17,3
replicated,149904000,17,3
replicated,149990400,17,3
replicated,150076800,17,3
replicated,150163200,17,3
replicated,150249600,17,3
replicated,150336000,17,3
replicated,150422400,17,3
replicated,150508800,17,3
replicated,150595200,17,3
replicated,150681600,17,3
replicated,150768000,17,3
replicated,150854400,17,3
replicated,150940800,17,3
replicated,151027200,17,3
replicated,151113600,17,3
replicated,151200000,17,3
replicated,151286400,18,3
replicated,151372800,18,3
replicated,151459200,18,3
replicated,151545600,18,3
replicated,151632000,18,3
replicated,151718400,18,3
replicated,151804800,18,3
replicated,151891200,18,3
replicated,151977600,18,3
replicated,152064000,18,3
replicated,152150400,18,3
replicated,152236800,18,3
replicated,152323200,18,3
replicated,152409600,18,3
replicated,152496000,18,3
replicated,152582400,18,3
replicated,152668800,18,3
replicated,152755200,18,3
replicated,152841600,18,3
replicated,152928000,18,3
replicated,153014400,18,3
replicated,153100800,18,3
replicated,153187200,18,3
replicated,153273600,18,3
replicated,153360000,18,3
replicated,153446400,18,3
replicated,153532800,18,3
replicated,153619200,18,3
replicated,153705600,18,3
replicated,153792000,18,3
replicated,153878400,18,3
replicated,153964800,18,3
replicated,154051200,18,3
replicated,154137600,18,3
replicated,154224000,18,3
replicated,154310400,18,3
replicated,154396800,18,3
replicated,154483200,18,3
replicated,154569600,18,3
replicated,154656000,18,3
replicated,154742400,18,3
replicated,154828800,18,3
replicated,154915200,18,3
replicated,155001600,18,3
replicated,155088000,18,3
replicated,155174400,18,3
replicated,155260800,18,3
replicated,155347200,18,3
replicated,155433600,18,3
replicated,155520000,18,3
replicated,155606400,18,3
replicated,155692800,18,3
replicated,155779200,18,3
replicated,155865600,18,3
replicated,155952000,18,3
replicated,156038400,18,3
replicated,156124800,18,3
replicated,156211200,18,3
replicated,156297600,18,3
replicated,156384000,18,3
replicated,156470400,18,3
replicated,156556800,18,3
replicated,156643200,18,3
replicated,156729600,18,3
replicated,156816000,18,3
replicated,156902400,18,3
replicated,156988800,18,3
replicated,157075200,18,3
replicated,157161600,18,3
replicated,157248000,18,3
replicated,157334400,18,3
replicated,157420800,18,3
replicated,157507200,18,3
replicated,157593600,18,3
replicated,157680000,18,3
replicated,157766400,18,3
replicated,157852800,18,3
replicated,157939200,18,3
replicated,158025600,18,3
replicated,158112000,18,3
replicated,158198400,18,3
replicated,158284800,18,3
replicated,158371200,18,3
replicated,158457600,18,3
replicated,158544000,18,3
replicated,158630400,18,3
replicated,158716800,18,3
replicated,158803200,18,3
replicated,158889600,18,3
replicated,158976000,18,3
replicated,159062400,18,3
replicated,159148800,18,3
replicated,159235200,18,3
replicated,159321600,18,3
replicated,159408000,18,3
replicated,159494400,18,3
replicated,159580800,18,3
replicated,159667200,18,3
replicated,159753600,18,3
replicated,159840000,18,3
replicated,159926400,18,3
replicated,160012800,18,3
replicated,160099200,18,3
replicated,160185600,18,3
replicated,160272000,18,3
replicated,160358400,18,3
replicated,160444800,18,3
replicated,160531200,18,3
replicated,160617600,18,3
replicated,160704000,18,3
replicated,160790400,18,3
replicated,160876800,18,3
replicated,160963200,18,3
replicated,161049600,18,3
replicated,161136000,18,3
replicated,161222400,18,3
replicated,161308800,18,3
replicated,161395200,18,3
replicated,161481600,18,3
replicated,161568000,18,3
replicated,161654400,18,3
replicated,161740800,18,3
replicated,161827200,18,3
replicated,161913600,18,3
replicated,162000000,18,3
replicated,162086400,18,3
replicated,162172800,18,3
replicated,162259200,18,3
replicated,162345600,18,3
replicated,162432000,18,3
replicated,162518400,18,3
replicated,162604800,18,3
replicated,162691200,18,3
replicated,162777600,18,3
replicated,162864000,18,3
replicated,162950400,18,3
replicated,163036800,18,3
replicated,163123200,18,3
replicated,163209600,18,3
replicated,163296000,18,3
replicated,163382400,18,3
replicated,163468800,18,3
replicated,163555200,18,3
replicated,163641600,18,3
replicated,163728000,18,3
replicated,163814400,18,3
replicated,163900800,18,3
replicated,163987200,18,3
replicated,164073600,18,3
replicated,164160000,18,3
replicated,164246400,18,3
replicated,164332800,19,3
replicated,164419200,19,3
replicated,164505600,19,3
replicated,164592000,19,3
replicated,164678400,19,3
replicated,164764800,19,3
replicated,164851200,19,3
replicated,164937600,19,3
replicated,165024000,19,3
replicated,165110400,19,3
replicated,165196800,19,3
replicated,165283200,19,3
replicated,165369600,19,3
replicated,165456000,19,3
replicated,165542400,19,3
replicated,165628800,19,3
replicated,165715200,19,3
replicated,165801600,19,3
replicated,165888000,19,3
replicated,165974400,19,3
replicated,166060800,19,3
replicated,166147200,19,3
replicated,166233600,19,3
replicated,166320000,19,3
replicated,166406400,19,3
replicated,166492800,19,3
replicated,166579200,19,3
replicated,166665600,19,3
replicated,166752000,19,3
replicated,166838400,19,3
replicated,166924800,19,3
replicated,167011200,19,3
replicated,167097600,19,3
replicated,167184000,19,3
replicated,167270400,19,3
replicated,167356800,19,3
replicated,167443200,19,3
replicated,167529600,19,3
replicated,167616000,19,3
replicated,167702400,19,3
replicated,167788800,19,3
replicated,167875200,19,3
replicated,167961600,19,3
replicated,168048000,19,3
replicated,168134400,19,3
replicated,168220800,19,3
replicated,168307200,19,3
replicated,168393600,19,3
replicated,168480000,19,3
replicated,168566400,19,3
replicated,168652800,19,3
replicated,168739200,19,3
replicated,168825600,19,3
replicated,168912000,19,3
replicated,168998400,19,3
replicated,169084800,19,3
replicated,169171200,19,3
replicated,169257600,19,3
replicated,169344000,19,3
replicated,169430400,19,3
replicated,169516800,19,3
replicated,169603200,19,3
replicated,169689600,19,3
replicated,169776000,19,3
replicated,169862400,19,3
replicated,169948800,19,3
replicated,170035200,19,3
replicated,170121600,19,3
replicated,170208000,19,3
replicated,170294400,19,3
replicated,170380800,19,3
replicated,170467200,19,3
replicated,170553600,19,3
replicated,170640000,19,3
replicated,170726400,19,3
replicated,170812800,19,3
replicated,170899200,19,3
replicated,170985600,19,3
replicated,171072000,19,3
replicated,171158400,19,3
replicated,171244800,19,3
replicated,171331200,19,3
replicated,171417600,19,3
replicated,171504000,19,3
replicated,171590400,19,3
replicated,171676800,19,3
replicated,171763200,19,3
replicated,171849600,19,3
replicated,171936000,19,3
replicated,172022400,19,3
replicated,172108800,19,3
replicated,172195200,19,3
replicated,172281600,19,3
replicated,172368000,19,3
replicated,172454400,19,3
replicated,172540800,19,3
replicated,172627200,19,3
replicated,172713600,19,3
replicated,172800000,19,3
replicated,172886400,19,3
replicated,172972800,19,3
replicated,173059200,19,3
replicated,173145600,19,3
replicated,173232000,19,3
replicated,173318400,19,3
replicated,173404800,19,3
replicated,173491200,19,3
replicated,173577600,19,3
replicated,173664000,19,3
replicated,173750400,19,3
replicated,173836800,19,3
replicated,173923200,19,3
replicated,174009600,19,3
replicated,174096000,19,3
replicated,174182400,19,3
replicated,174268800,19,3
replicated,174355200,19,3
replicated,174441600,19,3
replicated,174528000,19,3
replicated,174614400,19,3
replicated,174700800,19,3
replicated,174787200,19,3
replicated,174873600,19,3
replicated,174960000,19,3
replicated,175046400,19,3
replicated,175132800,19,3
replicated,175219200,19,3
replicated,175305600,19,3
replicated,175392000,19,3
replicated,175478400,19,3
replicated,175564800,19,3
replicated,175651200,19,3
replicated,175737600,19,3
replicated,175824000,19,3
replicated,175910400,19,3
replicated,175996800,19,3
replicated,176083200,19,3
replicated,176169600,19,3
replicated,176256000,19,3
replicated,176342400,19,3
replicated,176428800,19,3
replicated,176515200,19,3
replicated,176601600,19,3
replicated,176688000,19,3
replicated,176774400,19,3
replicated,176860800,19,3
replicated,176947200,19,3
replicated,177033600,19,3
replicated,177120000,19,3
replicated,177206400,19,3
replicated,177292800,19,3
replicated,177379200,19,3
replicated,177465600,19,3
replicated,177552000,19,3
replicated,177638400,19,3
replicated,177724800,19,3
replicated,177811200,19,3
replicated,177897600,19,3
replicated,177984000,19,3
replicated,178070400,19,3
replicated,178156800,19,3
replicated,178243200,19,3
replicated,178329600,19,3
replicated,178416000,19,3
replicated,178502400,19,3
replicated,178588800,19,3
replicated,178675200,19,3
replicated,178761600,19,3
replicated,178848000,19,3
replicated,178934400,19,3
replicated,179020800,19,3
replicated,179107200,19,3
replicated,179193600,19,3
replicated,179280000,19,3
replicated,179366400,19,3
replicated,179452800,19,3
replicated,179539200,19,3
replicated,179625600,19,3
replicated,179712000,19,3
replicated,179798400,19,3
replicated,179884800,19,3
replicated,179971200,19,3
replicated,180057600,19,3
replicated,180144000,19,3
replicated,180230400,19,3
replicated,180316800,19,3
replicated,180403200,19,3
replicated,180489600,19,3
replicated,180576000,19,3
replicated,180662400,19,3
replicated,180748800,19,3
replicated,180835200,19,3
replicated,180921600,19,3
replicated,181008000,19,3
replicated,181094400,19,3
replicated,181180800,19,3
replicated,181267200,19,3
replicated,181353600,19,3
replicated,181440000,19,3
replicated,181526400,19,3
replicated,181612800,19,3
replicated,181699200,19,3
replicated,181785600,19,3
replicated,181872000,19,3
replicated,181958400,19,3
replicated,182044800,19,3
replicated,182131200,19,3
replicated,182217600,19,3
replicated,182304000,19,3
replicated,182390400,19,3
replicated,182476800,19,3
replicated,182563200,19,3
replicated,182649600,19,3
replicated,182736000,19,3
replicated,182822400,19,3
replicated,182908800,19,3
replicated,182995200,19,3
replicated,183081600,19,3
replicated,183168000,19,3
replicated,183254400,19,3
replicated,183340800,19,3
replicated,183427200,19,3
replicated,183513600,19,3
replicated,183600000,19,3
replicated,183686400,19,3
replicated,183772800,19,3
replicated,183859200,19,3
replicated,183945600,19,3
replicated,184032000,19,3
replicated,184118400,19,3
replicated,184204800,19,3
replicated,184291200,19,3
replicated,184377600,19,3
replicated,184464000,19,3
replicated,184550400,19,3
replicated,184636800,19,3
replicated,184723200,19,3
replicated,184809600,19,3
replicated,184896000,19,3
replicated,184982400,19,3
replicated,185068800,19,3
replicated,185155200,19,3
replicated,185241600,19,3
replicated,185328000,19,3
replicated,185414400,19,3
replicated,185500800,19,3
replicated,185587200,19,3
replicated,185673600,19,3
replicated,185760000,19,3
replicated,185846400,19,3
replicated,185932800,19,3
replicated,186019200,19,3
replicated,186105600,19,3
replicated,186192000,19,3
replicated,186278400,19,3
replicated,186364800,19,3
replicated,186451200,19,3
replicated,186537600,19,3
replicated,186624000,19,3
replicated,186710400,19,3
replicated,186796800,19,3
replicated,186883200,19,3
replicated,186969600,19,3
replicated,187056000,19,3
replicated,187142400,19,3
replicated,187228800,19,3
replicated,187315200,19,3
replicated,187401600,19,3
replicated,187488000,19,3
replicated,187574400,19,3
replicated,187660800,19,3
replicated,187747200,19,3
replicated,187833600,19,3
replicated,187920000,19,3
replicated,188006400,19,3
replicated,188092800,19,3
replicated,188179200,19,3
replicated,188265600,19,3
replicated,188352000,19,3
replicated,188438400,19,3
replicated,188524800,19,3
replicated,188611200,19,3
replicated,188697600,19,3
replicated,188784000,19,3
replicated,188870400,19,3
replicated,188956800,19,3
replicated,189043200,19,3
replicated,189129600,19,3
replicated,189216000,19,3
replicated,189302400,19,3
replicated,189388800,19,3
replicated,189475200,19,3
replicated,189561600,19,3
replicated,189648000,19,3
replicated,189734400,19,3
replicated,189820800,19,3
replicated,189907200,19,3
replicated,189993600,19,3
replicated,190080000,19,3
replicated,190166400,19,3
replicated,190252800,19,3
replicated,190339200,19,3
replicated,190425600,19,3
replicated,190512000,19,3
replicated,190598400,19,3
replicated,190684800,20,3
replicated,190771200,20,3
replicated,190857600,20,3
replicated,190944000,20,3
replicated,191030400,20,3
replicated,191116800,20,3
replicated,191203200,20,3
replicated,191289600,20,3
replicated,191376000,20,3
replicated,191462400,20,3
replicated,191548800,20,3
replicated,191635200,20,3
replicated,191721600,20,3
replicated,191808000,20,3
replicated,191894400,20,3
replicated,191980800,20,3
replicated,192067200,20,3
replicated,192153600,20,3
replicated,192240000,20,3
replicated,192326400,20,3
replicated,192412800,20,3
replicated,192499200,20,3
replicated,192585600,20,3
replicated,192672000,20,3
replicated,192758400,20,3
replicated,192844800,20,3
replicated,192931200,20,3
replicated,193017600,20,3
replicated,193104000,20,3
replicated,193190400,20,3
replicated,193276800,20,3
replicated,193363200,20,3
replicated,193449600,20,3
replicated,193536000,20,3
replicated,193622400,20,3
replicated,193708800,20,3
replicated,193795200,20,3
replicated,193881600,20,3
replicated,193968000,20,3
replicated,194054400,20,3
replicated,194140800,20,3
replicated,194227200,20,3
replicated,194313600,20,3
replicated,194400000,20,3
replicated,194486400,20,3
replicated,194572800,20,3
replicated,194659200,20,3
replicated,194745600,20,3
replicated,194832000,20,3
replicated,194918400,20,3
replicated,195004800,20,3
replicated,195091200,20,3
replicated,195177600,20,3
replicated,195264000,20,3
replicated,195350400,20,3
replicated,195436800,20,3
replicated,195523200,20,3
replicated,195609600,20,3
replicated,195696000,20,3
replicated,195782400,20,3
replicated,195868800,20,3
replicated,195955200,20,3
replicated,196041600,20,3
replicated,196128000,20,3
replicated,196214400,20,3
replicated,196300800,20,3
replicated,196387200,20,3
replicated,196473600,20,3
replicated,196560000,20,3
replicated,196646400,20,3
replicated,196732800,20,3
replicated,196819200,20,3
replicated,196905600,20,3
replicated,196992000,20,3
replicated,197078400,20,3
replicated,197164800,20,3
replicated,197251200,20,3
replicated,197337600,20,3
replicated,197424000,20,3
replicated,197510400,20,3
replicated,197596800,20,3
replicated,197683200,20,3
replicated,197769600,21,3
replicated,197856000,21,3
replicated,197942400,21,3
replicated,198028800,21,3
replicated,198115200,21,3
replicated,198201600,21,3
replicated,198288000,21,3
replicated,198374400,21,3
replicated,198460800,21,3
replicated,198547200,21,3
replicated,198633600,21,3
replicated,198720000,21,3
replicated,198806400,21,3
replicated,198892800,21,3
replicated,198979200,21,3
replicated,199065600,21,3
replicated,199152000,21,3
replicated,199238400,21,3
replicated,199324800,21,3
replicated,199411200,21,3
replicated,199497600,21,3
replicated,199584000,21,3
replicated,199670400,21,3
replicated,199756800,21,3
replicated,199843200,21,3
replicated,199929600,21,3
replicated,200016000,21,3
replicated,200102400,21,3
replicated,200188800,21,3
replicated,200275200,21,3
replicated,200361600,21,3
replicated,200448000,21,3
replicated,200534400,21,3
replicated,200620800,21,3
replicated,200707200,21,3
replicated,200793600,21,3
replicated,200880000,21,3
replicated,200966400,21,3
replicated,201052800,21,3
