protocol,t,repair,store
entropy,18316800,2.078125,2.859375
entropy,18403200,2.078125,2.84375
entropy,18489600,2.078125,2.84375
entropy,18576000,2.078125,2.84375
entropy,18662400,2.078125,2.84375
entropy,18748800,2.078125,2.84375
entropy,18835200,2.078125,2.84375
entropy,18921600,2.078125,2.828125
entropy,19008000,2.078125,2.796875
entropy,19094400,2.078125,2.796875
entropy,19180800,2.078125,2.796875
entropy,19267200,2.078125,2.796875
entropy,19353600,2.078125,2.78125
entropy,19440000,2.078125,2.78125
entropy,19526400,2.078125,2.78125
entropy,19612800,2.078125,2.78125
entropy,19699200,2.078125,2.75
entropy,19785600,2.078125,2.71875
entropy,19872000,2.078125,2.71875
entropy,19958400,2.078125,2.703125
entropy,20044800,2.078125,2.703125
entropy,20131200,2.078125,2.6875
entropy,20217600,2.078125,2.6875
entropy,20304000,2.078125,2.65625
entropy,20390400,2.078125,2.640625
entropy,20476800,2.078125,2.640625
entropy,20563200,2.078125,2.640625
entropy,20649600,2.078125,2.640625
entropy,20736000,2.078125,2.640625
entropy,20822400,2.078125,2.625
entropy,20908800,2.078125,2.609375
entropy,20995200,2.078125,2.609375
entropy,21081600,2.078125,2.59375
entropy,21168000,2.078125,2.59375
entropy,21254400,2.078125,2.578125
entropy,21340800,2.078125,2.5625
entropy,21427200,2.078125,2.5625
entropy,21513600,2.078125,2.5625
entropy,21600000,2.078125,2.5625
entropy,21686400,2.078125,2.546875
entropy,21772800,2.078125,2.546875
entropy,21859200,2.078125,2.515625
entropy,21945600,2.078125,2.515625
entropy,22032000,2.078125,2.515625
entropy,22118400,2.078125,2.515625
entropy,22204800,2.078125,2.5
entropy,22291200,2.078125,2.5
entropy,22377600,2.078125,2.5
entropy,22464000,2.078125,2.5
entropy,22550400,2.078125,2.5
entropy,22636800,2.078125,2.5
entropy,22723200,2.078125,2.5
entropy,22809600,2.078125,2.5
entropy,22896000,2.078125,2.484375
entropy,22982400,2.078125,2.484375
entropy,23068800,2.078125,2.484375
entropy,23155200,2.078125,2.46875
entropy,23241600,2.078125,2.453125
entropy,23328000,2.078125,2.453125
entropy,23414400,2.078125,2.453125
entropy,23500800,2.078125,2.453125
entropy,23587200,2.078125,2.453125
entropy,23673600,2.078125,2.453125
entropy,23760000,2.078125,2.421875
entropy,23846400,2.078125,2.40625
entropy,23932800,2.078125,2.40625
entropy,24019200,2.078125,2.40625
entropy,24105600,2.078125,2.40625
entropy,24192000,2.078125,2.40625
entropy,24278400,2.078125,2.40625
entropy,24364800,2.078125,2.40625
entropy,24451200,2.078125,2.390625
entropy,24537600,2.078125,2.390625
entropy,24624000,2.078125,2.390625
entropy,24710400,2.078125,2.375
entropy,24796800,2.078125,2.375
entropy,24883200,2.078125,2.359375
entropy,24969600,2.078125,2.359375
entropy,25056000,2.078125,2.3125
entropy,25142400,2.078125,2.3125
entropy,25228800,2.078125,2.3125
entropy,25315200,2.078125,2.3125
entropy,25401600,2.078125,2.3125
entropy,25488000,2.078125,2.3125
entropy,25574400,2.078125,2.3125
entropy,25660800,2.078125,2.3125
entropy,25747200,2.078125,2.3125
entropy,25833600,2.078125,2.3125
entropy,25920000,2.078125,2.3125
entropy,26006400,2.078125,2.265625
entropy,26092800,2.078125,2.265625
entropy,26179200,2.078125,2.265625
entropy,26265600,2.078125,2.25
entropy,26352000,2.078125,2.25
entropy,26438400,2.078125,2.25
entropy,26524800,2.078125,2.234375
entropy,26611200,2.078125,2.234375
entropy,26697600,2.078125,2.21875
entropy,26784000,2.078125,2.21875
entropy,26870400,2.078125,2.1875
entropy,26956800,2.078125,2.1875
entropy,27043200,2.078125,2.1875
entropy,27129600,2.078125,2.1875
entropy,27216000,2.078125,2.1875
entropy,27302400,2.078125,2.1875
entropy,27388800,2.078125,2.171875
entropy,27475200,2.078125,2.171875
entropy,27561600,2.078125,2.15625
entropy,27648000,2.078125,2.15625
entropy,27734400,2.078125,2.15625
entropy,27820800,2.078125,2.15625
entropy,27907200,2.078125,2.15625
entropy,27993600,2.078125,2.15625
entropy,28080000,2.078125,2.15625
entropy,28166400,2.078125,2.15625
entropy,28252800,2.078125,2.140625
entropy,28339200,2.078125,2.125
entropy,28425600,2.078125,2.125
entropy,28512000,2.078125,2.125
entropy,28598400,2.078125,2.125
entropy,28684800,2.078125,2.125
entropy,28771200,2.078125,2.109375
entropy,28857600,2.078125,2.09375
entropy,28944000,2.078125,2.09375
entropy,29030400,2.078125,2.078125
entropy,29116800,2.078125,2.078125
entropy,29203200,2.078125,2.078125
entropy,29289600,2.078125,2.0625
entropy,29376000,2.078125,2.046875
entropy,29462400,2.078125,2.046875
entropy,29548800,2.078125,2.046875
entropy,29635200,2.078125,2.046875
entropy,29721600,2.078125,2.03125
entropy,29808000,2.078125,2.03125
entropy,29894400,2.078125,2.03125
entropy,29980800,2.078125,2.03125
entropy,30067200,2.078125,2.03125
entropy,30153600,2.078125,2.03125
entropy,30240000,2.078125,2.03125
entropy,30326400,2.078125,2.03125
entropy,30412800,2.078125,2.03125
entropy,30499200,2.078125,2.03125
entropy,30585600,2.078125,2.015625
entropy,30672000,2.078125,2
entropy,30758400,2.078125,2
entropy,30844800,2.078125,2
entropy,30931200,2.078125,2
entropy,31017600,2.078125,1.984375
entropy,31104000,2.078125,1.984375
entropy,31190400,2.078125,1.984375
entropy,31276800,2.078125,1.96875
entropy,31363200,2.078125,1.96875
entropy,31449600,2.078125,1.96875
entropy,31536000,2.078125,1.953125
entropy,31622400,2.078125,1.953125
entropy,31708800,2.078125,1.9375
entropy,31795200,2.078125,1.9375
entropy,31881600,2.078125,1.9375
entropy,31968000,2.078125,1.9375
entropy,32054400,2.078125,1.9375
entropy,32140800,2.078125,1.9375
entropy,32227200,2.078125,1.9375
entropy,32313600,2.078125,1.9375
entropy,32400000,2.078125,1.9375
entropy,32486400,2.078125,1.9375
entropy,32572800,2.078125,1.9375
entropy,32659200,2.078125,1.9375
entropy,32745600,2.078125,1.9375
entropy,32832000,2.078125,1.921875
entropy,32918400,2.078125,1.90625
entropy,33004800,2.078125,1.90625
entropy,33091200,2.078125,1.890625
entropy,33177600,2.078125,1.890625
entropy,33264000,2.078125,1.890625
entropy,33350400,2.078125,1.890625
entropy,33436800,2.078125,1.890625
entropy,33523200,2.078125,1.875
entropy,33609600,2.078125,1.875
entropy,33696000,2.078125,1.875
entropy,33782400,2.078125,1.875
entropy,33868800,2.078125,1.859375
entropy,33955200,2.078125,1.859375
entropy,34041600,2.078125,1.84375
entropy,34128000,2.078125,1.84375
entropy,34214400,2.078125,1.84375
entropy,34300800,2.078125,1.84375
entropy,34387200,2.078125,1.84375
entropy,34473600,2.078125,1.828125
entropy,34560000,2.078125,1.8125
entropy,34646400,2.078125,1.8125
entropy,34732800,2.078125,1.8125
entropy,34819200,2.078125,1.8125
entropy,34905600,2.078125,1.796875
entropy,34992000,2.078125,1.796875
entropy,35078400,2.078125,1.796875
entropy,35164800,2.078125,1.796875
entropy,35251200,2.078125,1.796875
entropy,35337600,2.078125,1.796875
entropy,35424000,2.078125,1.796875
entropy,35510400,2.078125,1.796875
entropy,35596800,2.078125,1.796875
entropy,35683200,2.078125,1.796875
entropy,35769600,2.078125,1.796875
entropy,35856000,2.078125,1.796875
entropy,35942400,2.078125,1.796875
entropy,36028800,2.078125,1.796875
entropy,36115200,2.078125,1.78125
entropy,36201600,2.078125,1.78125
entropy,36288000,2.078125,1.78125
entropy,36374400,2.078125,1.765625
entropy,36460800,2.078125,1.765625
entropy,36547200,2.078125,1.75
entropy,36633600,2.078125,1.75
entropy,36720000,2.078125,1.75
entropy,36806400,2.078125,1.75
entropy,36892800,2.078125,1.75
entropy,36979200,2.078125,1.75
entropy,37065600,2.078125,1.75
entropy,37152000,2.078125,1.75
entropy,37238400,2.078125,1.75
entropy,37324800,2.078125,1.75
entropy,37411200,2.078125,1.75
entropy,37497600,2.078125,1.75
entropy,37584000,2.078125,1.75
entropy,37670400,2.078125,1.75
entropy,37756800,2.078125,1.734375
entropy,37843200,2.078125,1.734375
entropy,37929600,2.078125,1.734375
entropy,38016000,2.078125,1.71875
entropy,38102400,2.078125,1.71875
entropy,38188800,2.078125,1.703125
entropy,38275200,2.078125,1.6875
entropy,38361600,2.078125,1.6875
entropy,38448000,2.078125,1.6875
entropy,38534400,2.078125,1.6875
entropy,38620800,2.078125,1.6875
entropy,38707200,2.078125,1.6875
entropy,38793600,2.078125,1.6875
entropy,38880000,2.078125,1.671875
entropy,38966400,2.078125,1.671875
entropy,39052800,2.078125,1.671875
entropy,39139200,2.078125,1.65625
entropy,39225600,2.078125,1.640625
entropy,39312000,2.078125,1.640625
entropy,39398400,2.078125,1.640625
entropy,39484800,2.078125,1.625
entropy,39571200,2.078125,1.625
entropy,39657600,2.078125,1.625
entropy,39744000,2.078125,1.625
entropy,39830400,2.078125,1.625
entropy,39916800,2.078125,1.625
entropy,40003200,2.078125,1.609375
entropy,40089600,2.078125,1.609375
entropy,40176000,2.078125,1.609375
entropy,40262400,2.078125,1.578125
entropy,40348800,2.078125,1.578125
entropy,40435200,2.078125,1.578125
entropy,40521600,2.078125,1.5625
entropy,40608000,2.078125,1.546875
entropy,40694400,2.078125,1.546875
entropy,40780800,2.078125,1.515625
entropy,40867200,2.078125,1.515625
entropy,40953600,2.078125,1.515625
entropy,41040000,2.078125,1.515625
entropy,41126400,2.078125,1.515625
entropy,41212800,2.078125,1.515625
entropy,41299200,2.078125,1.5
entropy,41385600,2.078125,1.5
entropy,41472000,2.078125,1.5
entropy,41558400,2.078125,1.5
entropy,41644800,2.078125,1.5
entropy,41731200,2.078125,1.5
entropy,41817600,2.078125,1.5
entropy,41904000,2.078125,1.5
entropy,41990400,2.078125,1.5
entropy,42076800,2.078125,1.5
entropy,42163200,2.078125,1.5
entropy,42249600,2.078125,1.5
entropy,42336000,2.078125,1.5
entropy,42422400,2.078125,1.46875
entropy,42508800,2.078125,1.46875
entropy,42595200,2.078125,1.46875
entropy,42681600,2.078125,1.46875
entropy,42768000,2.078125,1.46875
entropy,42854400,2.078125,1.46875
entropy,42940800,2.078125,1.46875
entropy,43027200,2.078125,1.453125
entropy,43113600,2.078125,1.453125
entropy,43200000,2.078125,1.453125
entropy,43286400,2.078125,1.453125
entropy,43372800,2.078125,1.453125
entropy,43459200,2.078125,1.4375
entropy,43545600,2.078125,1.4375
entropy,43632000,2.078125,1.4375
entropy,43718400,2.078125,1.421875
entropy,43804800,2.078125,1.421875
entropy,43891200,2.078125,1.421875
entropy,43977600,2.078125,1.421875
entropy,44064000,2.078125,1.421875
entropy,44150400,2.078125,1.40625
entropy,44236800,2.078125,1.40625
entropy,44323200,2.078125,1.40625
entropy,44409600,2.078125,1.40625
entropy,44496000,2.078125,1.40625
entropy,44582400,2.078125,1.390625
entropy,44668800,2.078125,1.390625
entropy,44755200,2.078125,1.390625
entropy,44841600,2.078125,1.375
entropy,44928000,2.078125,1.359375
entropy,45014400,2.078125,1.359375
entropy,45100800,2.078125,1.34375
entropy,45187200,2.078125,1.34375
entropy,45273600,2.078125,1.34375
entropy,45360000,2.078125,1.34375
entropy,45446400,2.078125,1.34375
entropy,45532800,2.078125,1.34375
entropy,45619200,2.078125,1.34375
entropy,45705600,2.078125,1.34375
entropy,45792000,2.078125,1.34375
entropy,45878400,2.078125,1.34375
entropy,45964800,2.078125,1.328125
entropy,46051200,2.078125,1.328125
entropy,46137600,2.078125,1.3125
entropy,46224000,2.078125,1.3125
entropy,46310400,2.078125,1.3125
entropy,46396800,2.078125,1.3125
entropy,46483200,2.078125,1.3125
entropy,46569600,2.078125,1.296875
entropy,46656000,2.078125,1.296875
entropy,46742400,2.078125,1.296875
entropy,46828800,2.078125,1.296875
entropy,46915200,2.078125,1.28125
entropy,47001600,2.078125,1.28125
entropy,47088000,2.078125,1.28125
entropy,47174400,2.078125,1.265625
entropy,47260800,2.078125,1.265625
entropy,47347200,2.078125,1.25
entropy,47433600,2.078125,1.234375
entropy,47520000,2.078125,1.234375
entropy,47606400,2.078125,1.234375
entropy,47692800,2.078125,1.234375
entropy,47779200,2.078125,1.234375
entropy,47865600,2.078125,1.234375
entropy,47952000,2.078125,1.234375
entropy,48038400,2.078125,1.234375
entropy,48124800,2.078125,1.234375
entropy,48211200,2.078125,1.234375
entropy,48297600,2.078125,1.234375
entropy,48384000,2.078125,1.234375
entropy,48470400,2.078125,1.234375
entropy,48556800,2.078125,1.234375
entropy,48643200,2.078125,1.234375
entropy,48729600,2.078125,1.234375
entropy,48816000,2.078125,1.234375
entropy,48902400,2.078125,1.234375
entropy,48988800,2.078125,1.234375
entropy,49075200,2.078125,1.234375
entropy,49161600,2.078125,1.234375
entropy,49248000,2.078125,1.234375
entropy,49334400,2.078125,1.234375
entropy,49420800,2.078125,1.234375
entropy,49507200,2.078125,1.234375
entropy,49593600,2.078125,1.203125
entropy,49680000,2.078125,1.1875
entropy,49766400,3.3125,2.40625
entropy,49852800,3.3125,2.40625
entropy,49939200,3.3125,2.390625
entropy,50025600,3.3125,2.375
entropy,50112000,3.3125,2.375
entropy,50198400,3.3125,2.359375
entropy,50284800,3.3125,2.328125
entropy,50371200,3.3125,2.328125
entropy,50457600,3.3125,2.3125
entropy,50544000,3.3125,2.3125
entropy,50630400,3.3125,2.3125
entropy,50716800,3.3125,2.3125
entropy,50803200,3.3125,2.3125
entropy,50889600,3.3125,2.3125
entropy,50976000,3.3125,2.3125
entropy,51062400,3.3125,2.3125
entropy,51148800,3.3125,2.3125
entropy,51235200,3.3125,2.3125
entropy,51321600,3.3125,2.3125
entropy,51408000,3.3125,2.3125
entropy,51494400,3.3125,2.3125
entropy,51580800,3.3125,2.296875
entropy,51667200,3.3125,2.28125
entropy,51753600,3.3125,2.28125
entropy,51840000,3.3125,2.265625
entropy,51926400,3.3125,2.234375
entropy,52012800,3.3125,2.234375
entropy,52099200,3.3125,2.234375
entropy,52185600,3.3125,2.234375
entropy,52272000,3.3125,2.234375
entropy,52358400,3.3125,2.234375
entropy,52444800,3.3125,2.1875
entropy,52531200,3.3125,2.140625
entropy,52617600,3.3125,2.140625
entropy,52704000,3.3125,2.140625
entropy,52790400,3.3125,2.140625
entropy,52876800,3.3125,2.140625
entropy,52963200,3.3125,2.140625
entropy,53049600,3.3125,2.140625
entropy,53136000,3.3125,2.109375
entropy,53222400,3.3125,2.109375
entropy,53308800,3.3125,2.109375
entropy,53395200,3.3125,2.109375
entropy,53481600,3.3125,2.109375
entropy,53568000,3.3125,2.078125
entropy,53654400,3.3125,2.078125
entropy,53740800,3.3125,2.078125
entropy,53827200,3.3125,2.078125
entropy,53913600,3.3125,2.078125
entropy,54000000,3.3125,2.046875
entropy,54086400,3.3125,2.03125
entropy,54172800,3.3125,2.03125
entropy,54259200,3.3125,2.015625
entropy,54345600,3.3125,2
entropy,54432000,3.3125,1.984375
entropy,54518400,3.3125,1.96875
entropy,54604800,3.3125,1.96875
entropy,54691200,3.3125,1.96875
entropy,54777600,3.3125,1.96875
entropy,54864000,3.3125,1.96875
entropy,54950400,3.3125,1.96875
entropy,55036800,3.3125,1.96875
entropy,55123200,3.3125,1.953125
entropy,55209600,3.3125,1.9375
entropy,55296000,3.3125,1.9375
entropy,55382400,3.3125,1.9375
entropy,55468800,3.3125,1.9375
entropy,55555200,3.3125,1.921875
entropy,55641600,3.3125,1.90625
entropy,55728000,3.3125,1.890625
entropy,55814400,3.3125,1.890625
entropy,55900800,3.3125,1.890625
entropy,55987200,3.3125,1.890625
entropy,56073600,3.3125,1.875
entropy,56160000,3.3125,1.875
entropy,56246400,3.3125,1.875
entropy,56332800,3.3125,1.875
entropy,56419200,3.3125,1.875
entropy,56505600,3.3125,1.859375
entropy,56592000,3.3125,1.859375
entropy,56678400,3.3125,1.859375
entropy,56764800,3.3125,1.859375
entropy,56851200,3.3125,1.859375
entropy,56937600,3.3125,1.859375
entropy,57024000,3.3125,1.859375
entropy,57110400,3.3125,1.859375
entropy,57196800,3.3125,1.859375
entropy,57283200,3.3125,1.859375
entropy,57369600,3.3125,1.859375
entropy,57456000,3.3125,1.859375
entropy,57542400,3.3125,1.859375
entropy,57628800,3.3125,1.859375
entropy,57715200,3.3125,1.859375
entropy,57801600,3.3125,1.859375
entropy,57888000,3.3125,1.84375
entropy,57974400,3.3125,1.84375
entropy,58060800,3.3125,1.84375
entropy,58147200,3.3125,1.84375
entropy,58233600,3.3125,1.84375
entropy,58320000,3.3125,1.84375
entropy,58406400,3.3125,1.84375
entropy,58492800,3.3125,1.828125
entropy,58579200,3.3125,1.8125
entropy,58665600,3.3125,1.8125
entropy,58752000,3.3125,1.8125
entropy,58838400,3.3125,1.8125
entropy,58924800,3.3125,1.796875
entropy,59011200,3.3125,1.796875
entropy,59097600,3.3125,1.796875
entropy,59184000,3.3125,1.78125
entropy,59270400,3.3125,1.78125
entropy,59356800,3.3125,1.78125
entropy,59443200,3.3125,1.78125
entropy,59529600,3.3125,1.78125
entropy,59616000,3.3125,1.78125
entropy,59702400,3.3125,1.765625
entropy,59788800,3.3125,1.765625
entropy,59875200,3.3125,1.765625
entropy,59961600,3.3125,1.765625
entropy,60048000,3.3125,1.765625
entropy,60134400,3.3125,1.75
entropy,60220800,3.3125,1.734375
entropy,60307200,3.3125,1.734375
entropy,60393600,3.3125,1.734375
entropy,60480000,3.3125,1.734375
entropy,60566400,3.3125,1.734375
entropy,60652800,3.3125,1.71875
entropy,60739200,3.3125,1.71875
entropy,60825600,3.3125,1.71875
entropy,60912000,3.3125,1.703125
entropy,60998400,3.3125,1.6875
entropy,61084800,3.3125,1.6875
entropy,61171200,3.3125,1.671875
entropy,61257600,3.3125,1.671875
entropy,61344000,3.3125,1.65625
entropy,61430400,3.3125,1.65625
entropy,61516800,3.3125,1.640625
entropy,61603200,3.3125,1.625
entropy,61689600,3.3125,1.625
entropy,61776000,3.3125,1.609375
entropy,61862400,3.3125,1.609375
entropy,61948800,3.3125,1.609375
entropy,62035200,3.3125,1.609375
entropy,62121600,3.3125,1.59375
entropy,62208000,3.3125,1.59375
entropy,62294400,3.3125,1.578125
entropy,62380800,3.3125,1.578125
entropy,62467200,3.3125,1.5625
entropy,62553600,3.3125,1.5625
entropy,62640000,3.3125,1.5625
entropy,62726400,3.3125,1.546875
entropy,62812800,3.3125,1.546875
entropy,62899200,3.3125,1.546875
entropy,62985600,3.3125,1.546875
entropy,63072000,3.3125,1.546875
entropy,63158400,3.3125,1.546875
entropy,63244800,3.3125,1.546875
entropy,63331200,3.3125,1.546875
entropy,63417600,3.3125,1.53125
entropy,63504000,3.3125,1.53125
entropy,63590400,3.3125,1.53125
entropy,63676800,3.3125,1.515625
entropy,63763200,3.3125,1.515625
entropy,63849600,3.3125,1.515625
entropy,63936000,3.3125,1.515625
entropy,64022400,3.3125,1.5
entropy,64108800,3.3125,1.484375
entropy,64195200,3.3125,1.484375
entropy,64281600,3.3125,1.484375
entropy,64368000,3.3125,1.484375
entropy,64454400,3.3125,1.484375
entropy,64540800,3.3125,1.484375
entropy,64627200,3.3125,1.484375
entropy,64713600,3.3125,1.484375
entropy,64800000,3.3125,1.484375
entropy,64886400,3.3125,1.484375
entropy,64972800,3.3125,1.484375
entropy,65059200,3.3125,1.484375
entropy,65145600,3.3125,1.484375
entropy,65232000,3.3125,1.484375
entropy,65318400,3.3125,1.46875
entropy,65404800,3.3125,1.453125
entropy,65491200,3.3125,1.453125
entropy,65577600,3.3125,1.453125
entropy,65664000,3.3125,1.453125
entropy,65750400,3.3125,1.453125
entropy,65836800,3.3125,1.453125
entropy,65923200,3.3125,1.453125
entropy,66009600,3.3125,1.4375
entropy,66096000,3.3125,1.421875
entropy,66182400,3.3125,1.421875
entropy,66268800,3.3125,1.421875
entropy,66355200,3.3125,1.421875
entropy,66441600,3.3125,1.40625
entropy,66528000,3.3125,1.40625
entropy,66614400,3.3125,1.40625
entropy,66700800,3.3125,1.390625
entropy,66787200,3.3125,1.375
entropy,66873600,3.3125,1.375
entropy,66960000,3.3125,1.375
entropy,67046400,3.3125,1.375
entropy,67132800,3.3125,1.34375
entropy,67219200,3.3125,1.34375
entropy,67305600,3.3125,1.34375
entropy,67392000,3.3125,1.34375
entropy,67478400,3.3125,1.34375
entropy,67564800,3.3125,1.328125
entropy,67651200,3.3125,1.328125
entropy,67737600,3.3125,1.3125
entropy,67824000,3.3125,1.296875
entropy,67910400,3.3125,1.265625
entropy,67996800,3.3125,1.265625
entropy,68083200,3.3125,1.25
entropy,68169600,3.3125,1.234375
entropy,68256000,3.3125,1.234375
entropy,68342400,3.3125,1.234375
entropy,68428800,3.3125,1.234375
entropy,68515200,3.3125,1.234375
entropy,68601600,3.3125,1.234375
entropy,68688000,3.3125,1.21875
entropy,68774400,3.3125,1.21875
entropy,68860800,3.3125,1.21875
entropy,68947200,3.3125,1.203125
entropy,69033600,3.3125,1.203125
entropy,69120000,3.3125,1.203125
entropy,69206400,3.3125,1.1875
entropy,69292800,3.3125,1.1875
entropy,69379200,3.3125,1.1875
entropy,69465600,3.3125,1.1875
entropy,69552000,3.3125,1.1875
entropy,69638400,3.3125,1.1875
entropy,69724800,3.3125,1.1875
entropy,69811200,3.3125,1.1875
entropy,69897600,3.3125,1.1875
entropy,69984000,5.25,3.109375
entropy,70070400,5.25,3.109375
